0,-1291.3294224731137, -1291.3294224731137
1,-1817.187709815049, -1554.2585661440812
2,-1091.080277920236, -1399.8658034027994
3,-1236.1768923844245, -1358.9435756482058
4,-986.344823363829, -1284.4238251913305
5,-1414.2677923992212, -1306.0644863926457
6,-1271.5403477322172, -1301.132466584013
7,-1422.3293500733473, -1316.2820770201797
8,-1646.5049215743788, -1352.9735041928684
9,-1537.4339568972716, -1371.4195494633088
10,-1136.8475101198703, -1350.0948186139053
11,-1599.8704352980626, -1370.9094533375853
12,-1245.9719569035794, -1361.2988766888157
13,-1765.0223081426964, -1390.1362646498071
14,-1236.7971210287421, -1379.9136550750695
15,-1162.5988244115974, -1366.3314781586023
16,-1234.1808257946154, -1358.5579103724854
17,-1529.8835560354778, -1368.0760017982072
18,-1154.0554549557112, -1356.8117624907075
19,-1454.7155787018978, -1361.7069533012668
20,-1061.2229492855013, -1347.398191205278
21,-1395.4511901112703, -1349.5824184282776
22,-962.4256326507971, -1332.749514698822
23,-971.0802795978499, -1317.6799632362818
24,-1205.1347192028493, -1313.1781534749443
25,-807.8572554561711, -1293.742734320376
26,-1233.2327660989047, -1291.5016243862474
27,-869.1558661301736, -1276.4178473056734
28,-1043.0564661715239, -1268.370903128634
29,-1510.5220563603696, -1276.4426082363584
30,-894.5389786424241, -1264.1231363139736
31,-1136.4193259528495, -1260.1323922401884
32,-1089.3121237667863, -1254.9560204682673
33,-1044.0011273564912, -1248.751464788509
34,-1382.8955378176597, -1252.584152589342
35,-971.2888762465944, -1244.7703949131546
36,-1657.2766784872363, -1255.9192133881297
37,-505.9129129914284, -1236.1822054829533
38,-576.4235842504796, -1219.2653177590437
39,-1093.1751667042508, -1216.1130639826738
40,-1163.8199077526094, -1214.8376211477942
41,-978.6485870568711, -1209.214072717058
42,-1230.4763550669884, -1209.7085443996145
43,-1220.856447487302, -1209.9619058334256
44,-506.44222729124766, -1194.328135199155
45,-863.9757135282832, -1187.1465608150058
46,-634.015260855346, -1175.3778097520342
47,-1258.2582368345502, -1177.1044853162532
48,-1375.7889688508944, -1181.1592706945112
49,-505.75914929361153, -1167.6512682664934
50,-1496.4555720585386, -1174.098411478102
51,-1475.8912456437354, -1179.902119827441
52,-1235.179922930904, -1180.9450972444877
53,-804.9584189384931, -1173.9823809795616
54,-876.9217172411129, -1168.581278002499
55,-763.4321871847588, -1161.346472809325
56,-990.2662136512886, -1158.3450647539207
57,-876.7448407593077, -1153.4898884781514
58,-1466.8023090330673, -1158.8002684875569
59,-1170.0591742182364, -1158.9879169164014
60,-857.5718202035264, -1154.046669429305
61,-765.7660743828731, -1147.7840791866206
62,-766.2880227708578, -1141.72858622764
63,-913.6638603516709, -1138.1650748858285
64,-987.724498319603, -1135.8506044771173
65,-759.4732884558024, -1130.1479178707339
66,-849.1356099441861, -1125.9537043195912
67,-631.3566344829248, -1118.680217998464
68,-628.1240063905477, -1111.5707076853057
69,-1499.3011359208165, -1117.1097138029559
70,-930.962228187194, -1114.487918230903
71,-636.1658791902173, -1107.8445565775598
72,-1011.6901250223866, -1106.5273725836535
73,-913.5452112813222, -1103.9195055390273
74,-378.97184446511346, -1094.2535367247083
75,-1168.2972538387992, -1095.2277961604202
76,-1289.863402992746, -1097.7555313140867
77,-505.4830121942097, -1090.162293889473
78,-927.8047134926878, -1088.107134643944
79,-1040.0124298787994, -1087.5059508343797
80,-506.80274696362085, -1080.3367754779506
81,-484.6536712856256, -1073.0723473780442
82,-1037.5322722958447, -1072.6441537023552
83,-364.26191355416864, -1064.2110317958293
84,-362.87606921914386, -1055.9600322361036
85,-1145.4900998729693, -1057.0010795342066
86,-246.65493755498494, -1047.686756063181
87,-125.12542842856068, -1037.2031046127875
88,-1221.373473460249, -1039.2724345998377
89,-245.89118511067383, -1030.4570873832913
90,-1379.0336550125078, -1034.2875991154804
91,-1221.5887400877825, -1036.3234810825707
92,-363.121061524639, -1029.0847453883994
93,-894.822782596035, -1027.656426635289
94,-730.696591368227, -1024.5305336324777
95,-489.4008991050008, -1018.9562666061502
96,-125.60040285245515, -1009.7464123406482
97,-606.2095347614276, -1005.6286891000439
98,-124.15840588273313, -996.7249488655256
99,-126.292504793239, -988.0206244248027
100,-1533.3415237115719, -990.4407454371872
101,-473.56836480774473, -977.0045519871139
102,-121.55852591657246, -967.3093344670774
103,-1170.1413729338701, -966.6489792725719
104,-486.8096809261351, -961.6536278481949
105,-902.6525812113607, -956.5374757363163
106,-1050.9640491470466, -954.3317127504647
107,-361.57884189911687, -943.7242076687223
108,-892.2526339191801, -936.1816847921705
109,-123.85877591593255, -922.045932982357
110,-503.67505693200224, -915.7142084504783
111,-603.2624264879037, -905.7481283623767
112,-124.66133547427337, -894.5350221480835
113,-124.50986127421213, -878.1298976793988
114,-906.0821723527549, -874.822748192639
115,-124.97897752800091, -864.4465497238031
116,-126.03281572735729, -853.3650696231306
117,-124.17129882757808, -839.3079470510515
118,-242.17463161041908, -830.1891388175987
119,-1.470719281951486, -815.6566902233993
120,-598.117248060625, -811.0256332111504
121,-124.50136222041156, -798.3161349322419
122,-729.2417378108462, -795.9842959838423
123,-366.26610577551827, -789.9361542456192
124,-248.48098251617242, -780.3696168787523
125,-124.57636575240898, -773.5368079817148
126,-368.11003412067487, -764.8855806619323
127,-125.26852056102065, -757.4467072062408
128,-125.82964444874807, -748.274438989013
129,-485.18967482100527, -738.0211151736194
130,-126.36980407238855, -730.339423427919
131,-122.97031872730768, -720.2049333556636
132,-125.3742361761575, -710.5655544797572
133,-615.4298550458952, -706.2798417566513
134,-488.4422920272175, -697.3353092987469
135,-126.38696667463834, -688.8862902030272
136,-358.2308488126179, -675.895831906281
137,-484.69973332147134, -675.6837001095814
138,-121.09760929618903, -671.1304403600386
139,-601.5184769014126, -666.2138734620104
140,-125.84870270246836, -655.834161411509
141,-240.88994214339036, -648.456574962374
142,-611.282296204573, -642.2646343737499
143,-125.67533212950272, -631.3128232201719
144,-124.21272725897973, -627.4905282198492
145,-245.2047973303372, -621.3028190578698
146,-769.8927912886631, -622.6615943622029
147,-124.02335811714961, -611.319245575029
148,-123.2351353477709, -598.7937072399977
149,-125.25350232188912, -594.9886507702805
150,-245.88264543121812, -582.4829215040072
151,-243.94737304246541, -570.1634827779945
152,-0.5965762122309757, -557.8176493108078
153,-126.21177051539195, -551.0301828265768
154,-622.4462772426891, -548.4854284265926
155,-484.1259124957165, -545.6923656797022
156,-769.9470710333972, -543.4891742535234
157,-618.6946955109476, -540.9086728010398
158,-125.879035653694, -527.4994400672459
159,-1405.0706321363486, -529.849554646427
160,-490.7156594026001, -526.1809930384177
161,-122.81734937005517, -519.7515057882897
162,-123.02910492879498, -513.318916609869
163,-767.3344216855219, -511.8556222232075
164,-126.55978233348928, -503.2439750633463
165,-123.84202731706557, -496.887662451959
166,-480.92973830435835, -493.20560373556077
167,-732.2100328799623, -494.21413771953115
168,-624.5414449184073, -494.17831210480983
169,-749.8549498404597, -486.68385024400624
170,-496.7761001979343, -482.3419889641137
171,-477.3643892503795, -480.75397406471524
172,-915.0218044197612, -479.78729085868906
173,-124.1212246471243, -471.89305099234696
174,-124.33616082630094, -469.34669415595886
175,-125.93626083332995, -458.9230842259042
176,-124.6173345648358, -447.2706235416251
177,-355.8971925287012, -445.7747653449699
178,-127.4004191092356, -437.7707224011355
179,-242.13477242802256, -429.7919458266277
180,-361.67367564499784, -428.34065511344147
181,-477.74537281897057, -428.27157212877484
182,-237.50338838382774, -420.27128328965466
183,-123.56921590824585, -417.86435631319546
184,-1.7693903111527023, -414.25328952411553
185,-240.87726828243424, -405.20716120821015
186,-242.9064998472049, -405.16967683113234
187,-239.7032585546073, -406.31545513239274
188,-121.24137442084262, -395.31413414199875
189,-123.664510894038, -394.0918673998324
190,-122.30274967988562, -381.5245583465062
191,-121.7229466361507, -370.5259004119899
192,-1753.3221507350947, -384.42791130409444
193,-125.92136735163203, -376.73889715165046
194,-124.7240935650219, -370.67917217361844
195,-764.3934405544037, -373.4290975881124
196,-122.3017916553842, -373.39611147614175
197,-241.74478011598652, -369.7514639296873
198,-1731.832544065889, -385.8282053115189
199,-479.17089265784386, -389.3569891901649
200,-763.3757699518908, -381.657331652568
201,-119.12619289641327, -378.1129099334547
202,-1739.5782988039998, -394.2931076623291
203,-662.2857133126765, -389.2145510661171
204,-498.9957350104945, -389.3364116069608
205,-123.52905930569817, -381.54517638790406
206,-365.28187249825527, -374.68835462141624
207,-643.6460426733969, -377.509026629159
208,-119.08546939380147, -369.7773549839052
209,-233.89462094369028, -370.87771343418274
210,-596.7879636832919, -371.80884250169566
211,-364.6567690991705, -369.42278592780826
212,-799.0624506133227, -376.16679707919883
213,-0.5909101205615915, -374.92760756766233
214,-473.45488806433934, -370.6013347247782
215,-239.62234750639584, -371.7477684245621
216,-126.06675147151843, -371.74810778200373
217,-125.92525641868285, -371.7656473579147
218,-126.48046298888345, -370.60870567169945
219,-353.4446453337229, -374.1284449322171
220,-124.11822052834984, -369.3884546568944
221,-247.25569252494836, -370.6159979599397
222,-473.3008548580522, -368.0565891304119
223,-244.9533892518692, -366.8434619651753
224,-360.77190267251166, -367.96637116673867
225,-240.5200831450023, -369.12580834066466
226,-126.57328609852696, -366.7104408604432
227,-359.0529131487041, -369.0482847863201
228,-127.19544764823625, -369.06194281831495
229,-659.5907974023362, -370.80595404412816
230,-236.77052196656228, -371.90996122307
231,-236.6446163026022, -373.04670419882285
232,-122.50504620634902, -373.01801229912485
233,-246.2654147852279, -369.3263678965182
234,-124.49697734061142, -365.68691474965203
235,-122.96949511512094, -365.6527400340568
236,-122.57430726929914, -363.29617461862364
237,-238.04852553609993, -360.82966254076985
238,-361.7746191118877, -363.23643263892683
239,-238.0048018330987, -359.6012958882438
240,-119.81677013392526, -359.54097656255834
241,-0.40612349959109284, -357.13613837612036
242,-244.24532210754194, -353.46576863515
243,-123.63122008142595, -353.44532751466926
244,-481.4579290437342, -357.0177795325168
245,-120.02153955424164, -355.76594695475586
246,-118.71737894671139, -349.25419283133635
247,-123.1973273156048, -349.2459325233209
248,-122.74646172785798, -349.24104578712183
249,-237.10190412818076, -350.3595298051847
250,-618.738091362576, -354.0880842644983
251,-634.5329900522172, -357.99394043459586
252,-512.3999135382826, -363.11197380785643
253,-237.33754999528247, -364.22323160265523
254,-122.41695425691621, -359.2229383727975
255,-467.75574741557136, -359.059236721996
256,-245.12659082910355, -353.8110319199531
257,-235.0004123386138, -349.97408908822973
258,-124.76085034217652, -349.96290723511464
259,-496.7029627831219, -340.8792305415824
260,-351.76403647481914, -339.4897143123046
261,-579.4409313376731, -344.0559501319808
262,-238.13307026538223, -345.2069897853466
263,-126.55296827088198, -338.79917525120015
264,-239.1804308283483, -339.9253817361487
265,-235.7970297145152, -341.04493176012323
266,-474.2105969754715, -340.9777403468344
267,-123.46793706900155, -334.8903193887247
268,-350.7897110370787, -332.1528020499115
